,ID,region,field,M05_age_opt,M05_AV_opt,M13_age_opt,M13_AV_opt,BC_age_opt,BC_AV_opt,x2_spectra_M05_opt,x2_photo_M05_opt,x2_spectra_M13_opt,x2_photo_M13_opt,x2_spectra_BC_opt,x2_photo_BC_opt,M05_age_MCMC50,M05_age_std,M05_AV_MCMC50,M05_AV_std,M13_age_MCMC50,M13_age_std,M13_AV_MCMC50,M13_AV_std,BC_age_MCMC50,BC_age_std,BC_AV_MCMC50,BC_AV_std,x2_spectra_M05_MCMC50,x2_photo_M05_MCMC50,x2_spectra_M13_MCMC50,x2_photo_M13_MCMC50,x2_spectra_BC_MCMC50,x2_photo_BC_MCMC50,x2_M05_opt,x2_M13_opt,x2_BC_opt,x2_M05_MCMC50,x2_M13_MCMC50,x2_BC_MCMC50,min_2,model,min_spec_chi2,model_spec,grism_index,grism_index_AV_corr,age_opt,age_opt_std,AV_opt,AV_opt_std,M_K,BC_ML,BC_mass,M05_ML,M05_mass,M13_mass,best_mass,radius,use_phot,z_best,z_type,z_spec,u,g,r,i,z,U,V,J,H,B,K,Mr,color,FAST_mass,SFR,sSFR,ltau,SNR_F160W,SNR_F140W,SNR_F125W,SNR_F606W,F160W_mag,F140W_mag,F125W_mag,F606W_mag,SNR1,SNR2,EW_AV_corr,EW_AV_corr_2,EW_err_AV_corr,model_EW,model_EW_unattenuated,model_EW_smoothed,model_EW_smoothed_unattenuated,fig_name,FWHM,flux_ratio_err_AV_corr,ratio_err
28,25830,11,cosmos,1.3263295590000002,0.2733086798,0.9505771597,0.6645570252,1.800000971,0.4170151535,1.7984645609999999,0.188560473,1.5552271340000001,0.38751299619999996,1.5007502469999998,0.4938733801,1.60601662,0.6158458763,0.2649991363,0.12262862880000001,1.038126278,0.4489353905,0.6760902995,0.2547536773,1.856888501,0.8279503454000001,0.410918936,0.34018737880000005,1.892101257,0.48731267219999996,1.63300388,0.40636881939999997,1.568473066,0.5360377002000001,0.4309859223,0.47003138310000003,0.5055766702000001,0.5787220978000001,0.4933105169,0.5370113462,0.4309859223,1,1.5008,3,1.071197739,1.080460486,1.3263295590000002,0.6158458763,0.2733086798,0.12262862880000001,-21.740540061228298,0.41778999999999994,22344676179.4677,0.18742999999999999,10024324795.5136,17610246710.6078,17610246710.6078,8.364,1.0,0.3861,2.0,-1.0,23.1825038587447,21.6510881981396,20.926103959219,20.5836128450428,20.3108032985269,23.1142992982111,21.2035605261597,19.9473473503429,19.761849905002002,21.938337205569702,20.1631001020717,-20.313896040781,2.25639989952567,10.04,-2.46,-12.49,8.4,209.916069973773,538.242705472821,617.977598849966,208.559505827051,20.0722969805184,20.186429034035896,20.332860785005398,22.081576678004698,25.6912366947218,22.042349288923102,7.693231189346482,7.626401116918667,-1,2.4618153027838092,2.5506728673682337,1.9867426977338334,2.092689009441418,/Volumes/My Passport/TPAGB/outcome/plot/CN/20200712/CN_cosmos_11_25830_2D_EW.pdf,4.6,3.236311937588171,3.236311937588171
29,26531,11,cosmos,1.296878382,0.38478346869999996,0.9992897770999999,0.7824213834,1.9000165359999999,0.4968945685,2.44021206,0.3817364032,1.393822774,0.6219588389999999,1.7555700890000001,0.8638942803,1.594079539,0.6123233066,0.39952450689999996,0.0985843533,0.7955441686,0.5671224945000001,0.9224927045,0.463069702,1.8470007469999998,0.969080466,0.5431716284,0.4110403183,2.9002893239999996,0.7966545499,1.671328049,0.5477440259,1.9340140730000002,0.8913276529999999,0.6393680889,0.5403584854,0.7155163119,0.9086332921,0.5620596515,0.7620621482,0.5403584854,2,1.3938,2,1.095872709,1.108958474,0.9992897770999999,0.5671224945000001,0.7824213834,0.463069702,-22.2328475512835,0.41778999999999994,35163902017.1678,0.18742999999999999,15775318114.5498,27713312328.0158,27713312328.0158,5.152,1.0,0.3344,2.0,-1.0,22.693296620565,21.1072761272275,20.392784496982802,20.0424720877016,19.755737718517498,22.6285531775178,20.6613860194076,19.3505376361673,19.1418429507013,21.4009025979236,19.4695976006165,-20.5272155030172,2.30051212358212,10.17,-24.5,-34.67,7.6,450.66462290390297,940.808914041488,1482.87038532073,545.707596803651,19.4303037969791,19.547458753810197,19.7078931069522,21.356660663571102,55.5104228358554,47.12728194112229,2.175928345128736,2.1888521486276815,-1,11.495184840243184,11.710929036564922,7.8873035767538076,8.094803845535331,/Volumes/My Passport/TPAGB/outcome/plot/CN/20200712/CN_cosmos_11_26531_2D_EW.pdf,5.23,1.5196220166344445,1.5196220166344445
30,25830,15,cosmos,1.2516184209999999,0.34135198840000003,0.9038655419,0.8158924912000001,2.1500034919999997,0.3837527976,1.914579545,0.26029272670000003,1.9737743319999999,0.5207634578,1.980324987,0.5972991704,1.4079116390000002,0.5792481806,0.3703086987,0.12414012210000001,1.0350127340000002,0.41456366759999996,0.7932222805,0.22581942940000002,2.405818062,0.9907232183,0.3471380874,0.28130332809999997,1.961011179,0.38167500299999996,1.762278574,0.9272648628,1.8526242519999998,0.8228570428,0.4846393093,0.6090869253,0.6435487119,0.5462927478,0.7442996687000001,0.7165659272,0.4846393093,1,1.7623,2,1.134496414,1.146701335,1.2516184209999999,0.5792481806,0.34135198840000003,0.12414012210000001,-21.826770042028304,0.41778999999999994,24191681581.4404,0.18742999999999999,10852933001.7697,19065905344.6072,19065905344.6072,8.364,1.0,0.3861,2.0,-1.0,23.1825038587447,21.6510881981396,20.926103959219,20.5836128450428,20.3108032985269,23.1142992982111,21.2035605261597,19.9473473503429,19.761849905002002,21.938337205569702,20.1631001020717,-20.313896040781,2.25639989952567,10.04,-2.46,-12.49,8.4,209.916069973773,538.242705472821,617.977598849966,208.559505827051,20.0722969805184,20.186429034035896,20.332860785005398,22.081576678004698,20.3361903890003,21.8728397659323,2.8210460858180704,2.825075837764334,-1,12.49927129869703,12.72413578342072,6.210927523247257,6.424273094266914,/Volumes/My Passport/TPAGB/outcome/plot/CN/20200712/CN_cosmos_15_25830_2D_EW.pdf,4.6,3.163600664494802,3.163600664494802
31,17321,17,cosmos,2.374819238,0.2489482911,1.238808903,0.562840941,1.5215001069999998,0.5763741185,1.80219267,0.6084769109,1.888890938,0.3049716384,2.065030345,0.2992400407,2.8584128489999996,1.123570578,0.2382219743,0.06348393542,1.454637825,0.5819319086,0.5167137716,0.18781669539999998,1.5942428309999999,0.7625631095000001,0.472055596,0.39358054840000006,3.653292463,0.9311081165999999,1.79764709,0.5676336337,7.271477767,0.4405715947,0.6138071546,0.4990263003,0.5307426120000001,1.113153464,0.5952127757,1.602991895,0.4990263003,2,1.7976,2,1.107846948,1.116484548,1.238808903,0.5819319086,0.562840941,0.18781669539999998,-21.5271115613176,0.36965,16241844007.7422,0.31651999999999997,13907394739.1602,19707669300.2317,19707669300.2317,6.564,1.0,0.2184,2.0,-1.0,22.086636889798697,20.576065629495,19.8875047135186,19.5501371985913,19.282478673700602,22.0188253014223,20.1469595723753,18.9013208854167,18.7038336007159,20.852242703153102,18.990217856382397,-20.0724952864814,2.19913217628016,9.9,-1.0,-10.9,8.4,855.127425643362,1506.54873267634,2124.71398661532,1328.42075740587,18.8907608554495,18.992842175679396,19.108411135451398,20.4727285584869,32.023713338544304,59.603786169644096,3.751458634343855,3.775237589286319,-1,9.216578826061278,9.370648181224283,6.002347506719489,6.140945827534398,/Volumes/My Passport/TPAGB/outcome/plot/CN/20200712/CN_cosmos_17_17321_2D_EW.pdf,9.4,1.1744283518500416,1.1744283518500416
32,18089,17,cosmos,2.06527692,0.43349297979999996,0.9992508839,0.8297892725,2.675003068,0.40211130170000003,2.528493015,0.8514653045999999,1.725564629,0.4158392305,2.846693702,0.6615083185,2.290921825,0.9692682502,0.43425782329999996,0.05860399815,0.7954136468999999,0.5219710241,0.9690556844,0.423559785,2.580278618,1.320389163,0.3783460869,0.2865567262,2.301102059,1.022259872,1.707851911,0.4760078533,3.2699294389999998,0.7045420426000001,0.8602085915000001,0.5153903343999999,0.8396200303,0.8901203016,0.5380431759000001,0.9404633591,0.5153903343999999,2,1.7079,2,1.09967777,1.114655561,0.9992508839,0.5219710241,0.8297892725,0.423559785,-22.991953389356798,0.41778999999999994,70752110058.9292,0.18742999999999999,31740989464.4321,55761027970.4442,55761027970.4442,5.588,1.0,0.3799,2.0,-1.0,22.4241788595455,20.7979469591662,20.0360285638859,19.672919707835,19.3628204892873,22.3578807410853,20.3320415870732,18.9107194729303,18.687038010429898,21.1042157825948,19.037455300543197,-21.163971436114103,2.38815029565955,10.5,-1.28,-11.78,8.6,639.470811042666,1293.22712841467,2043.35138965918,630.731034685766,19.0286484884036,19.165260381726398,19.3375583952655,21.1622877518715,41.0751833905542,53.246066945262605,5.71043932438926,5.686604230601619,-1,11.483014616562375,11.710929036564922,7.772706353590356,7.990256985310063,/Volumes/My Passport/TPAGB/outcome/plot/CN/20200712/CN_cosmos_17_18089_2D_EW.pdf,5.54,1.3099829713302344,1.3099829713302344
33,12390,20,cosmos,1.1620836890000001,0.2017368295,0.9500163042,0.6334622452,1.381900846,0.6823234893000001,1.1565883909999999,0.2532951997,0.9649714728000001,0.6141583552000001,0.9934229220999999,0.7918514153,1.37386937,0.5544714233,0.27338126,0.1181674483,1.009513723,0.4707756689,0.6888132123999999,0.2826751365,1.282729905,0.7737473401,0.6199193602,0.4961248856,1.059787585,0.4871595143,1.085815641,0.7971310951999999,1.356323451,0.7818044214000001,0.33442207399999996,0.4537036979,0.5362850855,0.4170413753,0.5565149596,0.6023943153,0.33442207399999996,1,0.965,2,1.093889333,1.10083075,1.1620836890000001,0.5544714233,0.2017368295,0.1181674483,-20.5462293118118,0.40331999999999996,7180281703.82427,0.16994,3025431599.59312,5538835593.84617,5538835593.84617,8.623,1.0,0.228,3.0,-1.0,23.175950219649803,21.797098297504,21.1205274857558,20.7916910871644,20.5231227916127,23.0974782830864,21.393847613861197,20.135543447278,19.9491796771706,22.0470995510245,20.2363198451882,-18.9294725142442,2.05542273389396,9.42,-0.67,-10.1,8.6,280.983334223582,460.538311812546,499.978842966951,269.301798539793,20.1277386361835,20.2368779738831,20.3555082448117,21.779820937525802,22.4256825686336,21.752442190115104,3.1767257833820146,3.331837849365761,-1,11.534120606731873,11.710929036564922,5.343636386170891,5.498008458049929,/Volumes/My Passport/TPAGB/outcome/plot/CN/20200712/CN_cosmos_20_12390_2D_EW.pdf,7.97,3.205010578991899,3.205010578991899
34,12390,23,cosmos,1.201949531,0.19354439539999999,0.9936208333,0.6231875946000001,1.3560614659999999,0.6760298692,2.123233866,0.2587641164,1.4761299819999998,0.6090159749,1.4796758230000002,0.7653008856,1.354703084,0.5692283229,0.2320937957,0.1033727028,0.7899793041,0.5511159422999999,0.7663315142,0.4042190282,1.4186500530000001,0.7415135219,0.5494716672,0.464543521,2.0177326840000003,0.41559503729999997,1.562600094,0.5262401704,3.479589869,1.007869338,0.5244918276,0.5507277772,0.6191894517000001,0.5720161008,0.5316222513000001,1.112712412,0.5244918276,1,1.4761,2,1.012698579,1.018856678,1.201949531,0.5692283229,0.19354439539999999,0.1033727028,-20.436678526511802,0.41778999999999994,6724027041.3662,0.18742999999999999,3016549913.50503,5299328311.41515,5299328311.41515,8.623,1.0,0.228,3.0,-1.0,23.175950219649803,21.797098297504,21.1205274857558,20.7916910871644,20.5231227916127,23.0974782830864,21.393847613861197,20.135543447278,19.9491796771706,22.0470995510245,20.2363198451882,-18.9294725142442,2.05542273389396,9.42,-0.67,-10.1,8.6,280.983334223582,460.538311812546,499.978842966951,269.301798539793,20.1277386361835,20.2368779738831,20.3555082448117,21.779820937525802,28.5133969472581,27.5670411150214,0.9208475265261833,1.0291357351215513,-1,11.536843368853322,11.710929036564922,5.383593513723934,5.536835016712776,/Volumes/My Passport/TPAGB/outcome/plot/CN/20200712/CN_cosmos_23_12390_2D_EW.pdf,7.97,2.4759467710760137,2.4759467710760137
35,10494,24,cosmos,2.579077149,0.4765593408,1.2907961829999999,0.7755801445,1.949990829,0.5388672845,4.100712165,0.6353073129,3.178799534,0.7999569045,3.12841249,0.8340197423000001,3.1742841239999997,1.13388282,0.4476448962,0.05770563947000001,1.308355025,0.7759386226999999,0.7695186866,0.5812227827,2.126288184,1.04710223,0.49333824719999997,0.4163487193,6.142676513,0.9176355677,3.198771717,0.7953499254,4.018530201,0.7271924456000001,1.07175666,0.964145015,0.9691325184999999,1.590686619,0.9660252861,1.095645108,0.964145015,2,3.1284,3,1.094251137,1.1106279079999999,1.2907961829999999,0.7759386226999999,0.7755801445,0.5812227827,-23.669164939225197,0.52775,166760895140.414,0.31651999999999997,100015459080.708,141728312846.643,141728312846.643,12.07,1.0,0.3662,2.0,-1.0,21.7287917269242,20.0573391274693,19.250153634571102,18.868935258326896,18.5352939730171,21.6631068772692,19.5665535053216,18.070109456468,17.8237663816609,20.381009748647102,18.159198017574802,-21.869846365428902,2.47863809235308,10.79,-4.04,-14.83,8.2,597.441249730844,1482.53488433824,2507.38285379411,910.0514673926759,18.186009997365698,18.3347259800953,18.5028798894112,20.4758201415658,57.479078205064404,92.329343337081,3.2982056589618964,3.317819812474069,-1,2.318913918171633,2.4317252198661685,1.223838695452361,1.3396972286685809,/Volumes/My Passport/TPAGB/outcome/plot/CN/20200712/CN_cosmos_24_10494_2D_EW.pdf,6.79,0.7521693144500853,0.7521693144500853
36,11218,24,cosmos,2.450740316,0.1909701614,1.092457492,0.5464337251,1.9499917469999999,0.2611429105,4.670153787,0.6426855356,3.286535437,0.502964418,3.06427372,0.5591623242,2.954668588,1.122669022,0.1636229826,0.06133560623,1.185176744,0.4981184622,0.5167695703,0.1954508461,2.128891625,0.7292173595,0.2193937662,0.1810120563,6.152517945,1.10423072,3.35452032,0.5134781028000001,3.73586304,0.4483592903,1.185527424,0.8562734168,0.8374860994,1.673514815,0.8740336384999999,0.9198419079000001,0.8374860994,3,3.0643,3,1.121439385,1.128060847,1.9499917469999999,0.7292173595,0.2611429105,0.1810120563,-22.653886166233697,0.31829,39480028791.3435,0.18742999999999999,23248426894.8491,40841706708.7703,40841706708.7703,6.488,1.0,0.3607,1.0,0.3607,22.1726385798883,20.5999112061152,19.8987512761638,19.5701356526744,19.273755970199698,22.1028880659125,20.163904117877397,18.8529975948577,18.626179939838103,20.8881996263129,18.9654978952664,-21.1912487238362,2.27388730372449,10.41,-2.08,-12.49,8.4,665.547395753639,1219.34806290091,1991.8229955948902,963.993852013143,18.9639325934532,19.0918719147928,19.2301832605301,20.915844680179898,31.674393874423,58.639561997395404,2.9477174670882214,2.9584877648436296,-1,2.3755412400669806,2.4317245098013,2.192683461660398,2.2566212969208457,/Volumes/My Passport/TPAGB/outcome/plot/CN/20200712/CN_cosmos_24_11218_2D_EW.pdf,6.29,1.173561433654243,1.173561433654243
37,11319,24,cosmos,2.489659037,0.37323345399999996,1.091400973,0.728905749,3.125001422,0.2996984024,2.169085558,0.4794747035,1.768500311,0.5203642375,13.83648427,0.6259051439,3.015551538,1.152148555,0.34668924450000005,0.06849945334,1.226652672,0.4873356077,0.6850866426000001,0.1908926729,3.425491767,1.478195248,0.17443447480000002,0.21070444,3.5686972580000003,0.7980352220999999,2.004733698,0.4955294896,4.531855965,0.360761179,0.6291065114,0.5690547697,2.958120581,1.0390199709999999,0.6041557084,1.036416602,0.5690547697,2,1.7685,2,1.092215331,1.105041162,1.091400973,0.4873356077,0.728905749,0.1908926729,-22.8460726341939,0.31829,47125074294.55591,0.18742999999999999,27750330437.7411,48750432101.7434,48750432101.7434,7.433,1.0,0.3696,2.0,-1.0,22.4393914668958,20.8059826181988,20.0649050159112,19.7094107206631,19.390904497385602,22.376383143597103,20.3409732302544,18.9408287730108,18.695739677874602,21.1130868094189,19.008760619506102,-21.0750949840888,2.37448645098465,10.43,-6.05,-16.49,8.2,649.7004800693969,991.642453614642,1618.0201571098,602.811853874251,19.075671693794998,19.202441603915,19.3640576607073,21.174917513761198,49.4203992569,57.0123296152005,5.9637851265474575,5.9508111001057005,-1,10.600653086603772,10.800553217191027,6.907088484261214,7.0898141842902085,/Volumes/My Passport/TPAGB/outcome/plot/CN/20200712/CN_cosmos_24_11319_2D_EW.pdf,6.44,1.1339722361104998,1.1339722361104998
38,11577,24,cosmos,2.651430458,0.3490217851,1.309420036,0.6329290129999999,1.20859815,0.5471362057,3.8868115139999997,1.127061991,4.8864289030000005,0.5740334872,4.317746007,0.31293713370000004,3.3364750219999997,1.116690205,0.3183963951,0.05595350303,1.3990277519999998,0.6585528983,0.6159027149,0.3221671357,1.562122351,0.5361132509000001,0.5810252018,0.31413086100000004,5.713423271,1.449109618,4.679798695,0.7215798511,13.40287086,0.5535927885,1.24347263,1.19775154,0.9741028916,1.737810911,1.221612848,2.8425654519999997,0.9741028916,3,3.8868,1,1.101741247,1.113750225,1.20859815,0.5361132509000001,0.5471362057,0.31413086100000004,-22.422683337382196,0.36965,37056469951.6482,0.31651999999999997,31730322924.6468,31730322924.6468,31730322924.6468,11.819,1.0,0.2199,1.0,0.2199,21.4370655271484,19.8864676039713,19.1908335079962,18.859445623729698,18.5814811735418,21.3637529739194,19.4552575362068,18.184645549920603,17.9688881649836,20.1702345678156,18.2560570943178,-20.7791664920038,2.24623201915221,10.16,-0.74,-10.9,8.4,730.377893657045,1607.4092258092899,2518.9281932919102,1453.17687016859,18.1974782581159,18.259138520395698,18.400479235673497,19.7711711271505,70.0591704412136,93.44863328863208,3.75042615287909,3.7358305820986955,-1,4.439238482262897,4.5251161433621405,1.0872308254405278,1.1587324079121886,/Volumes/My Passport/TPAGB/outcome/plot/CN/20200712/CN_cosmos_24_11577_2D_EW.pdf,7.85,0.7324463808048064,0.7324463808048064
39,12923,24,cosmos,2.236409798,0.42454256189999995,0.9904786406,0.8206655892,2.3500055619999998,0.4263733182,3.110420145,0.7908808191,2.619763449,0.3812767343,2.93542987,0.436306839,2.578007464,1.06592126,0.41319790840000004,0.08393895863,0.957704625,0.4857262998,0.8713131542,0.2882516459,2.567291401,1.119159428,0.37863805759999997,0.282741745,3.0543562939999997,0.9660230343,3.428173451,0.456821209,3.0364703160000004,0.48434101890000003,0.9469316070999999,0.6740331001000001,0.7591914299,1.01199608,0.8637658790999999,0.7996410205,0.6740331001000001,2,2.6198,2,1.0544623290000001,1.068404277,0.9904786406,0.4857262998,0.8206655892,0.2882516459,-22.516834009552397,0.41778999999999994,45676376548.1717,0.18742999999999999,20491450863.8881,35998385181.3011,35998385181.3011,6.163,1.0,0.3952,2.0,-1.0,23.0462093314576,21.4251269959468,20.6769604187506,20.3170008576807,19.9972782165371,22.975823002460498,20.964244277244198,19.5117317991895,19.2439507907723,21.7281995580851,19.5929246029476,-20.6130395812494,2.36924891270698,10.21,-2.28,-12.49,8.4,527.167738310756,646.255347690327,1002.50510215747,357.92168120101195,19.6732394789475,19.8050431233711,19.990845771521897,21.8594501953837,33.936464029968704,33.6633710047101,5.9596325278898,5.956832092571894,-1,11.485350841140395,11.710929036564922,7.606577941074455,7.814788353765123,/Volumes/My Passport/TPAGB/outcome/plot/CN/20200712/CN_cosmos_24_12923_2D_EW.pdf,8.15,1.9278058044526134,1.9278058044526134
40,19842,25,cosmos,2.227574007,0.3048923585,1.052061661,0.6612775769,1.139101977,0.5804933226,2.522036832,0.7020241831999999,2.399259156,0.253551397,3.7702261389999996,0.3199202356,2.5438383890000003,1.0286594009999999,0.3041165322,0.05238602783,1.082348247,0.454606991,0.6608208913,0.1719731796,0.9319815858,0.5582569108,1.03993268,0.41631258479999994,3.1389209510000002,0.889867375,2.4357888880000003,0.2670500168,15.58161583,0.7894416815,0.7941496206,0.5758284685,0.8708165858,0.9953913972,0.5887753149,3.3678989180000003,0.5758284685,2,2.3993,2,1.075668555,1.0860448679999999,1.052061661,0.454606991,0.6612775769,0.1719731796,-21.9925609805437,0.31829,21470758468.2385,0.18742999999999999,12643388921.1158,22211291303.9951,22211291303.9951,8.808,1.0,0.2311,3.0,-1.0,21.912208295008696,20.348484280679102,19.6639674905241,19.3200360666112,19.03128962362,21.8373183494845,19.9179395593552,18.6334274493207,18.439116827727698,20.633182981449302,18.7356196393563,-20.416032509475897,2.24824080448454,9.96,-29.11,-39.07,7.2,836.366528885347,1432.76395475974,2117.05321867778,943.754581886763,18.6394211088533,18.7273867144068,18.854878823904,20.257111966978897,88.15390786511641,79.4858204519546,5.970664577955496,5.96040739286046,-1,11.006968499429034,11.190106733649186,5.389026061493078,5.558073221334268,/Volumes/My Passport/TPAGB/outcome/plot/CN/20200712/CN_cosmos_25_19842_2D_EW.pdf,11.13,0.9040291700581824,0.9040291700581824
41,20236,25,cosmos,2.30917521,0.43492885840000006,1.160445096,0.7664163626,2.549996814,0.4114974823,2.280601877,1.175160786,2.165348437,0.6353249854,3.068497085,0.8926010494,2.7015823389999998,1.124539555,0.4267587809,0.06002046022000001,1.353884136,0.5098116074,0.7311450034999999,0.16118301029999998,2.456179915,1.214350462,0.4223094086,0.267154223,3.288570395,1.49505027,1.88081423,0.9130380175,3.079087825,0.8916863389,0.9524453704000001,0.6959655412000001,0.9829023216,1.286887918,0.7611468104000001,0.9845621105,0.6959655412000001,2,1.8808,2,1.059384841,1.073790507,1.160445096,0.5098116074,0.7664163626,0.16118301029999998,-21.9424966288283,0.36965,23811642965.3624,0.18742999999999999,12073627055.3169,21210361343.3552,21210361343.3552,12.59,1.0,0.2254,3.0,-1.0,22.0739496367715,20.5930392207893,19.8512618544214,19.4948218511035,19.1950154582622,22.004230345556504,20.1455582535555,18.7740361588775,18.5565520240665,20.8768965794414,18.8379939677717,-20.178738145578603,2.2226877823501,10.09,-0.63,-10.72,8.8,578.458128112787,855.052055415047,1267.4618064728102,624.6179437776,18.770280719896,18.869997697609104,18.9887320272253,20.5080016724115,64.0614275343542,69.32627715910711,5.1444255636013825,5.126368915685825,-1,9.917045723011302,10.125018132684033,2.270359055328036,2.4413084567167505,/Volumes/My Passport/TPAGB/outcome/plot/CN/20200712/CN_cosmos_25_20236_2D_EW.pdf,7.95,1.0661746615519514,1.0661746615519514
42,12115,26,cosmos,1.317585814,0.5274795529999999,0.973286042,0.9212408763,1.8000436219999998,0.6805100423,1.6343485759999998,0.5799632181000001,1.095401627,0.8094820225,1.242176549,0.7295165268000001,1.6256687440000002,0.5918858472999999,0.5354905079,0.08106006012,1.14499506,0.4273031411,0.875891966,0.1841163617,2.087494552,0.8933978395000001,0.5839373636999999,0.3862067214,1.717458207,0.9182022304,1.083983691,0.900859689,1.269064044,0.7767870445999999,0.5688510673,0.5637323122,0.5575551524,0.7316666621,0.6011412853,0.5832749488000001,0.5575551524,3,1.084,2,1.093504394,1.111783765,1.8000436219999998,0.8933978395000001,0.6805100423,0.3862067214,-22.495903516049598,0.41778999999999994,44804274273.9064,0.18742999999999999,20100206149.4011,35311065477.7913,35311065477.7913,9.087,1.0,0.3607,1.0,0.3607,22.9963758110922,21.444699582128,20.651983203182798,20.2636325070218,19.946871658230897,22.9190838342385,20.9659054119842,19.4499914346077,19.186308336460304,21.739845943525,19.5148872351504,-20.4380167968173,2.3443926079094504,10.2,-0.89,-11.09,8.6,377.21947880783097,511.89924619658996,791.632436186031,255.67876810752102,19.5838322060231,19.719421161486302,19.9065951334394,21.859296126991897,35.4583866062235,39.384181579354504,2.725198355561365,2.749274570386951,-1,11.45980624909666,11.710929036564922,5.571276494521075,5.802508117470154,/Volumes/My Passport/TPAGB/outcome/plot/CN/20200712/CN_cosmos_26_12115_2D_EW.pdf,6.18,1.7999439605773668,1.7999439605773668
43,16320,27,cosmos,2.391674428,0.3816691292,1.207674072,0.6994673851000001,1.278100878,0.7576464733,2.587673244,1.155310505,2.481940396,0.6499037096,2.8641382269999998,0.7436152688,2.770664258,1.179931313,0.3709203686,0.056843603279999995,1.35125304,0.6075492446999999,0.6695816568999999,0.3053569028,1.406171094,0.6220100129999999,0.6619837985,0.3879764971,4.7168929330000005,1.4172549909999999,2.3258475069999998,0.8425933081999999,24.34651967,1.0025025509999999,1.003462778,0.7637617912000001,0.878613106,1.5304960719999998,0.817012596,5.162216126000001,0.7637617912000001,2,2.3258,2,1.0939173359999999,1.106917051,1.207674072,0.6075492446999999,0.6994673851000001,0.3053569028,-22.1225058774508,0.36965,28105612971.7017,0.31651999999999997,24065977594.4895,34103031999.4802,34103031999.4802,9.799,1.0,0.2204,3.0,-1.0,21.7644739396452,20.1998900580472,19.482187016794697,19.147007419632896,18.8654623804547,21.693118677413,19.7643463931987,18.471568105455898,18.2596225258505,20.4876403245414,18.545563762149197,-20.4978129832053,2.28228692285046,10.15,-0.95,-11.09,8.6,944.923165782274,1848.3404626636802,2331.3134955259,1157.9339616495101,18.4680954408493,18.5663730541603,18.6751459823758,20.058786085140103,61.041408762779795,79.89812036186771,5.64119769683381,5.679018781797309,-1,9.478906250205267,9.668815882432728,3.107498803060199,3.264205550173508,/Volumes/My Passport/TPAGB/outcome/plot/CN/20200712/CN_cosmos_27_16320_2D_EW.pdf,9.21,0.9039162551877714,0.9039162551877714
44,18177,27,cosmos,1.158003686,0.408071358,0.9758677023000001,0.8473126363,2.1000025030000002,0.48814474020000004,3.4765273060000004,0.5577830146,1.94439189,1.364553055,2.089754015,1.472091552,1.182757834,0.654795461,0.48750599270000006,0.2844266384,1.0829206,0.4294967331,0.8263809578,0.1696044279,2.097456136,0.986348727,0.5084727471,0.34393949420000003,12.83411548,0.7550012467,1.814640112,1.476058481,2.52552756,1.4511448059999998,0.9169371999,0.96929209,1.0441519590000001,2.8194685639999997,0.992452048,1.119684597,0.9169371999,1,1.8146,2,1.074091868,1.087683631,1.158003686,0.654795461,0.408071358,0.2844266384,-23.640155668141603,0.31829,97923124302.2251,0.18742999999999999,57663549555.3302,101300521939.712,101300521939.712,14.273,1.0,0.3482,1.0,0.3482,21.446093003622398,19.9765852541344,19.226504860231,18.8631088293068,18.5568709808905,21.3781260183896,19.52810051762,18.103859565492,17.864663200399,20.259361185503,18.191186377258397,-21.783495139769002,2.2195881433914,10.71,0.0,-10.72,8.8,753.285648829049,1163.82277968438,1831.55677689859,596.7174039068769,18.2161789332377,18.3366792153831,18.4884465410727,20.2651554270734,62.8128858566899,85.8872181481735,0.4577202589713102,0.446575679149827,-1,11.47853815917141,11.710929036564922,2.5874578481998283,2.7762810076009776,/Volumes/My Passport/TPAGB/outcome/plot/CN/20200712/CN_cosmos_27_18177_2D_EW.pdf,8.98,0.8602081496194395,0.8602081496194395
45,18192,27,cosmos,1.500000173,0.5859402553,0.9944590776000001,0.6983296337999999,1.750001725,0.6471439926,36.71646593,2.7724439610000005,1.442106696,0.44044390450000004,5.756717547,0.9667564714,1.391443253,0.8933675343999999,0.3611497896,0.44991043299999994,1.113096734,0.5010321599,0.6857981345,0.2794892525,1.828116801,0.8408678782,0.5034568604999999,0.37306968420000003,2.640765486,0.3798411414,1.43992339,0.5154420774,2.605601604,0.7842070774,8.331684911,0.4710198089,1.537044476,0.6774886188,0.5031189245000001,0.8460145123999999,0.4710198089,2,1.4399,2,1.078416585,1.098219974,0.9944590776000001,0.5010321599,0.6983296337999999,0.2794892525,-21.4217430233527,0.41778999999999994,16659242501.0838,0.18742999999999999,7473711247.225,13129452765.3753,13129452765.3753,11.47,1.0,0.2135,2.0,-1.0,22.366045934985298,20.865326876783303,20.135667694853197,19.8165565554451,19.5383423884258,22.2937546537356,20.4247912107594,19.128566159622103,18.905587930666698,21.1531918796918,19.1804485652473,-19.774332305146803,2.23037824013206,9.84,-0.7,-10.54,8.6,475.85186916291906,643.060644198078,1028.81468980675,590.3084909244931,19.1166152048684,19.2095932669676,19.3387582398718,20.708718735288898,41.08902334091739,47.62825036784329,1.9919594344357525,1.9826844095396876,-1,11.517041439842645,11.710929036564922,3.6087195125635785,3.7651759582207376,/Volumes/My Passport/TPAGB/outcome/plot/CN/20200712/CN_cosmos_27_18192_2D_EW.pdf,6.57,1.5231197969327412,1.5231197969327412
