,ID,region,field,M05_age_opt,M05_AV_opt,M13_age_opt,M13_AV_opt,BC_age_opt,BC_AV_opt,x2_spectra_M05_opt,x2_photo_M05_opt,x2_spectra_M13_opt,x2_photo_M13_opt,x2_spectra_BC_opt,x2_photo_BC_opt,M05_age_MCMC50,M05_age_std,M05_AV_MCMC50,M05_AV_std,M13_age_MCMC50,M13_age_std,M13_AV_MCMC50,M13_AV_std,BC_age_MCMC50,BC_age_std,BC_AV_MCMC50,BC_AV_std,x2_spectra_M05_MCMC50,x2_photo_M05_MCMC50,x2_spectra_M13_MCMC50,x2_photo_M13_MCMC50,x2_spectra_BC_MCMC50,x2_photo_BC_MCMC50,x2_M05_opt,x2_M13_opt,x2_BC_opt,x2_M05_MCMC50,x2_M13_MCMC50,x2_BC_MCMC50,min_chi2,min_2,alt_model,model,model_new,grism_index,grism_index_AV_corr,age_opt,age_opt_std,AV_opt,AV_opt_std,M_K,BC_ML,BC_mass,M05_ML,M05_mass,M13_mass,best_mass,radius,use_phot,z_best,z_type,z_spec,u,g,r,i,z,U,V,J,H,B,K,Mr,color,FAST_mass,SFR,sSFR,ltau,SNR_F160W,SNR_F140W,SNR_F125W,SNR_F606W,F160W_mag,F140W_mag,F125W_mag,F606W_mag,flux_ratio_AV_corr,SNR1,SNR2,flux_ratio_err_AV_corr,flux_ratio_err_AV_corr_2,fig_name,kron_radius,a_image,b_image,theta_J2000,FWHM
28,25830.0,11.0,cosmos,1.345098227,0.2762198909,0.983653453,0.6636401633,1.6443352,0.5104999094,2.410535355,0.1971528257,1.072703556,0.38812922689999996,1.7790705869999999,0.4638638195,1.707106746,0.5987710898,0.2624404321,0.11273373460000001,1.084451265,0.4913108772,0.6680978941,0.3196444349,1.623372454,0.7967662059,0.4771694429,0.41199042490000004,2.2878101,0.5233865067,1.152241747,0.4385282879,1.9037735059999998,0.5357319393,0.5535607054,0.3766047136,0.5466057684,0.6712022331,0.4139046432,0.6019856341,0.3766047136,0.4139046432,2.0,2.0,2.0,1.071197739,1.080559581,0.983653453,0.4913108772,0.6636401633,0.3196444349,-21.740540061228298,0.41778999999999994,22344676179.4677,0.18742999999999999,10024324795.5136,17610246710.6078,17610246710.6078,8.364,1.0,0.3861,2.0,-1.0,23.1825038587447,21.6510881981396,20.926103959219,20.5836128450428,20.3108032985269,23.1142992982111,21.2035605261597,19.9473473503429,19.761849905002002,21.938337205569702,20.1631001020717,-20.313896040781,2.25639989952567,10.04,-2.46,-12.49,8.4,209.916069973773,538.242705472821,617.977598849966,208.559505827051,20.0722969805184,20.186429034035896,20.332860785005398,22.081576678004698,1.09258025852066,25.6912366947218,22.042349288923102,0.06920846933834207,0.022628382580276985,/Volumes/My Passport/TPAGB/outcome/plot/CN/20200410/CN_20200514_cosmos_11_25830_2D.pdf,3.5,11.63,10.08,-32.3,4.6
29,26531.0,11.0,cosmos,2.07956206,0.39418031090000005,0.9942902069,0.7824451519,2.3500025669999998,0.3822735627,2.318640506,1.220900176,1.1151200940000001,0.6219819376,1.959060724,0.8782274474,2.34248639,1.0107759809999999,0.39675799219999996,0.07029887402,1.112513908,0.4617939418,0.783137345,0.1986042729,2.391133335,1.0695727959999999,0.3789036065,0.2450521343,2.005273859,1.43699864,1.369972242,0.7950795003,1.930796496,0.9074647739,0.9796664601999999,0.4862514769,0.7612446537,1.012529957,0.6108013218,0.7684352602,0.4862514769,0.6108013218,2.0,2.0,2.0,1.095872709,1.109279991,0.9942902069,0.4617939418,0.7824451519,0.1986042729,-22.2328475512835,0.41778999999999994,35163902017.1678,0.18742999999999999,15775318114.5498,27713312328.0158,27713312328.0158,5.152,1.0,0.3344,2.0,-1.0,22.693296620565,21.1072761272275,20.392784496982802,20.0424720877016,19.755737718517498,22.6285531775178,20.6613860194076,19.3505376361673,19.1418429507013,21.4009025979236,19.4695976006165,-20.5272155030172,2.30051212358212,10.17,-24.5,-34.67,7.6,450.66462290390297,940.808914041488,1482.87038532073,545.707596803651,19.4303037969791,19.547458753810197,19.7078931069522,21.356660663571102,1.11912603633588,55.5104228358554,47.12728194112229,0.032942716436932584,0.011736027777667983,/Volumes/My Passport/TPAGB/outcome/plot/CN/20200410/CN_20200514_cosmos_11_26531_2D.pdf,3.5,7.88,7.81,21.3,5.23
30,25830.0,15.0,cosmos,1.271287601,0.34465762200000005,0.9999896806,0.7498701441,1.609001264,0.5963046988,2.5008032609999997,0.2608795993,1.36021689,0.5577439571,2.004648135,0.5894525527,1.562041673,0.5947777822,0.37195462030000004,0.1397839054,0.9684828657,0.5452791404,0.8233335729,0.40569223649999997,1.712071519,0.8093444406,0.5653589809,0.4256835236,2.631219782,0.5606779747,1.372212186,1.088598669,1.76103563,0.8360255132,0.5987236551,0.5059862012,0.644868957,0.7540552199,0.7385212443,0.7044922538,0.5059862012,0.5987236551,1.0,2.0,0.0,1.134496414,1.1468201679999999,0.9999896806,0.5452791404,0.7498701441,0.40569223649999997,-21.826770042028304,0.41778999999999994,24191681581.4404,0.18742999999999999,10852933001.7697,19065905344.6072,19065905344.6072,8.364,1.0,0.3861,2.0,-1.0,23.1825038587447,21.6510881981396,20.926103959219,20.5836128450428,20.3108032985269,23.1142992982111,21.2035605261597,19.9473473503429,19.761849905002002,21.938337205569702,20.1631001020717,-20.313896040781,2.25639989952567,10.04,-2.46,-12.49,8.4,209.916069973773,538.242705472821,617.977598849966,208.559505827051,20.0722969805184,20.186429034035896,20.332860785005398,22.081576678004698,1.1593481996204,20.3361903890003,21.8728397659323,0.07471709309796713,0.024300228685200695,/Volumes/My Passport/TPAGB/outcome/plot/CN/20200410/CN_20200514_cosmos_15_25830_2D.pdf,3.5,11.63,10.08,-32.3,4.6
31,17321.0,17.0,cosmos,2.485070195,0.2556678546,1.270130569,0.5573294177,1.5215120119999999,0.5767746196,1.922283825,0.6732123748,1.49246928,0.3335472034,2.105013976,0.2996214959,2.974516966,1.15368935,0.2292676442,0.06599874491,1.375152695,0.6466671152,0.5351864114,0.3115783829,1.4674223259999999,0.8359838135,0.4966953944,0.45842363329999997,5.696695631,1.05659758,1.346104366,0.4526366662,2.519650202,0.2999575826,0.6651984465,0.4344430533,0.5386718423,1.564349453,0.45766598729999997,0.6193294754,0.4344430533,0.45766598729999997,2.0,2.0,2.0,1.107846948,1.116718625,1.270130569,0.6466671152,0.5573294177,0.3115783829,-21.5271115613176,0.36965,16241844007.7422,0.31651999999999997,13907394739.1602,19707669300.2317,19707669300.2317,6.564,1.0,0.2184,2.0,-1.0,22.086636889798697,20.576065629495,19.8875047135186,19.5501371985913,19.282478673700602,22.0188253014223,20.1469595723753,18.9013208854167,18.7038336007159,20.852242703153102,18.990217856382397,-20.0724952864814,2.19913217628016,9.9,-1.0,-10.9,8.4,855.127425643362,1506.54873267634,2124.71398661532,1328.42075740587,18.8907608554495,18.992842175679396,19.108411135451398,20.4727285584869,1.12569370926363,32.023713338544304,59.603786169644096,0.02870081018879247,0.014525254949822462,/Volumes/My Passport/TPAGB/outcome/plot/CN/20200410/CN_20200514_cosmos_17_17321_2D.pdf,3.5,10.33,6.95,-22.1,9.4
32,18089.0,17.0,cosmos,2.237160481,0.4395411936,0.9999748619,0.8294086899,2.675004735,0.4007808067,3.096269535,0.9809393692,1.338211942,0.4165610374,2.495685492,0.6647995812,2.721125616,1.054972207,0.4314654829,0.06217024186,1.130987193,0.43742352079999997,0.7880446968,0.1807392598,2.754098743,1.274413637,0.33264107379999996,0.24469856620000002,3.321623792,1.424548447,1.320162555,0.5073529218,5.13177915,0.9956746283,1.026603062,0.44048923289999997,0.7728903569,1.262732843,0.4763565204,1.428237612,0.44048923289999997,0.4763565204,2.0,2.0,2.0,1.09967777,1.114865975,0.9999748619,0.43742352079999997,0.8294086899,0.1807392598,-22.991953389356798,0.41778999999999994,70752110058.9292,0.18742999999999999,31740989464.4321,55761027970.4442,55761027970.4442,5.588,1.0,0.3799,2.0,-1.0,22.4241788595455,20.7979469591662,20.0360285638859,19.672919707835,19.3628204892873,22.3578807410853,20.3320415870732,18.9107194729303,18.687038010429898,21.1042157825948,19.037455300543197,-21.163971436114103,2.38815029565955,10.5,-1.28,-11.78,8.6,639.470811042666,1293.22712841467,2043.35138965918,630.731034685766,19.0286484884036,19.165260381726398,19.3375583952655,21.1622877518715,1.12720945308652,41.0751833905542,53.246066945262605,0.02983992065992525,0.010550955443018213,/Volumes/My Passport/TPAGB/outcome/plot/CN/20200410/CN_20200514_cosmos_17_18089_2D.pdf,3.5,11.31,8.32,-45.6,5.54
33,12390.0,20.0,cosmos,1.179176277,0.206310589,0.858072365,0.732549157,1.381957828,0.6827596154,1.413701759,0.2571803848,0.6803411213,0.5431223501,0.9949912997,0.7928015172,1.3535570369999999,0.5513267636,0.27105579469999996,0.1198027784,1.0148017120000001,0.3947147345,0.6672332101,0.2096670935,1.4560095259999999,0.7264306146,0.5433394002,0.44005850259999996,1.271359847,0.4606921713,0.6200505995,0.7095898002,1.067656103,0.8127175379,0.3860318156,0.36763080929999997,0.5370016379,0.44664576899999997,0.4281127454,0.5597479176,0.36763080929999997,0.3860318156,1.0,2.0,0.0,1.093889333,1.1009886359999999,0.858072365,0.3947147345,0.732549157,0.2096670935,-20.5462293118118,0.40331999999999996,7180281703.82427,0.16994,3025431599.59312,5538835593.84617,5538835593.84617,8.623,1.0,0.228,3.0,-1.0,23.175950219649803,21.797098297504,21.1205274857558,20.7916910871644,20.5231227916127,23.0974782830864,21.393847613861197,20.135543447278,19.9491796771706,22.0470995510245,20.2363198451882,-18.9294725142442,2.05542273389396,9.42,-0.67,-10.1,8.6,280.983334223582,460.538311812546,499.978842966951,269.301798539793,20.1277386361835,20.2368779738831,20.3555082448117,21.779820937525802,1.11786903987615,22.4256825686336,21.752442190115104,0.07150435370342705,0.022697179993389233,/Volumes/My Passport/TPAGB/outcome/plot/CN/20200410/CN_20200514_cosmos_20_12390_2D.pdf,3.5,11.57,6.17,65.6,7.97
34,12390.0,23.0,cosmos,1.23400874,0.2022215085,0.9972726304,0.6229983717,1.356061791,0.6764981697,2.629945723,0.2765710414,1.1133383940000001,0.608993416,1.502754705,0.765561555,1.519609613,0.583610601,0.2380062111,0.09999078133,0.9027859673,0.556182726,0.699939881,0.43009453270000003,1.255955068,0.7300571449,0.6081147606,0.46020369850000004,2.831529866,0.7810834683,1.2298404520000001,0.5592953581,3.153591825,0.8567523639,0.6306044763,0.48027302590000004,0.6237838276,0.8885295205,0.4813431553,0.9838797415,0.48027302590000004,0.4813431553,2.0,2.0,2.0,1.012698579,1.01913364,0.9972726304,0.556182726,0.6229983717,0.43009453270000003,-20.436678526511802,0.41778999999999994,6724027041.3662,0.18742999999999999,3016549913.50503,5299328311.41515,5299328311.41515,8.623,1.0,0.228,3.0,-1.0,23.175950219649803,21.797098297504,21.1205274857558,20.7916910871644,20.5231227916127,23.0974782830864,21.393847613861197,20.135543447278,19.9491796771706,22.0470995510245,20.2363198451882,-18.9294725142442,2.05542273389396,9.42,-0.67,-10.1,8.6,280.983334223582,460.538311812546,499.978842966951,269.301798539793,20.1277386361835,20.2368779738831,20.3555082448117,21.779820937525802,1.03539950537218,28.5133969472581,27.5670411150214,0.051896828974029564,0.01695594819039016,/Volumes/My Passport/TPAGB/outcome/plot/CN/20200410/CN_20200514_cosmos_23_12390_2D.pdf,3.5,11.57,6.17,65.6,7.97
35,10494.0,24.0,cosmos,2.79721195,0.48539691,1.559120436,0.7083629568,1.949979488,0.5391716383,5.734868157,0.7131099291,3.808296947,0.7295223336,9.315876300000001,0.8319312563,3.843959211,1.101229093,0.4238536759,0.06744907168,1.5090706569999999,0.8991164594,0.7158881425,0.5521870307,1.9148541940000001,0.993260653,0.5632205042,0.3996558477,5.597510707,0.9723157431999999,3.840730005,0.7519927165,9.590312485,0.7782981856,1.422807712,1.0558334759999999,2.169676127,1.508541312,1.071875469,2.1997066530000002,1.0558334759999999,1.071875469,2.0,2.0,2.0,1.094251137,1.110933916,1.559120436,0.8991164594,0.7083629568,0.5521870307,-23.669164939225197,0.52775,166760895140.414,0.31651999999999997,100015459080.708,141728312846.643,141728312846.643,12.07,1.0,0.3662,2.0,-1.0,21.7287917269242,20.0573391274693,19.250153634571102,18.868935258326896,18.5352939730171,21.6631068772692,19.5665535053216,18.070109456468,17.8237663816609,20.381009748647102,18.159198017574802,-21.869846365428902,2.47863809235308,10.79,-4.04,-14.83,8.2,597.441249730844,1482.53488433824,2507.38285379411,910.0514673926759,18.186009997365698,18.3347259800953,18.5028798894112,20.4758201415658,1.11711026384075,57.479078205064404,92.329343337081,0.025357706917204407,0.019805183385143487,/Volumes/My Passport/TPAGB/outcome/plot/CN/20200410/CN_20200514_cosmos_24_10494_2D.pdf,3.5,19.87,17.82,-60.3,6.79
36,11218.0,24.0,cosmos,2.560498945,0.1950904648,1.159588577,0.5293840615,2.049990343,0.2179832836,5.341833633999999,0.6990958205,2.8368310489999997,0.48537661039999996,4.923782688999999,0.6004201755,3.137740085,1.132068001,0.1618229577,0.06472836546,1.222111977,0.6326369647,0.5096972234,0.3893892039,2.096238217,0.744021318,0.2292337397,0.180774214,6.3861675,1.135040753,2.843503236,0.5015569365,4.997645759,0.6645120621,1.3404130920000001,0.7613252,1.216447325,1.732244473,0.7696373904,1.258583201,0.7613252,0.7696373904,2.0,2.0,2.0,1.121439385,1.12820414,1.159588577,0.6326369647,0.5293840615,0.3893892039,-22.653886166233697,0.31829,39480028791.3435,0.18742999999999999,23248426894.8491,40841706708.7703,40841706708.7703,6.488,1.0,0.3607,1.0,0.3607,22.1726385798883,20.5999112061152,19.8987512761638,19.5701356526744,19.273755970199698,22.1028880659125,20.163904117877397,18.8529975948577,18.626179939838103,20.8881996263129,18.9654978952664,-21.1912487238362,2.27388730372449,10.41,-2.08,-12.49,8.4,665.547395753639,1219.34806290091,1991.8229955948902,963.993852013143,18.9639325934532,19.0918719147928,19.2301832605301,20.915844680179898,1.13759619932846,31.674393874423,58.639561997395404,0.0297402316969638,0.015727148280546912,/Volumes/My Passport/TPAGB/outcome/plot/CN/20200410/CN_20200514_cosmos_24_11218_2D.pdf,3.5,12.46,7.76,-14.9,6.29
37,11319.0,24.0,cosmos,2.62850634,0.37827461840000004,1.145166559,0.7148332537,3.125001474,0.2997205459,2.519462554,0.5376469197,1.622346679,0.49270909659999995,13.66193144,0.6260410924,3.325095836,1.1615633140000001,0.3386406541,0.07326599209,1.4061905030000001,0.47762590299999996,0.6445986122,0.161093837,3.411663262,1.467515758,0.173213438,0.2114024626,3.015932925,0.821763064,2.079175439,0.5038506868,4.317732258,0.35908447,0.7223673394,0.5286827348,2.9242857819999997,0.9419767012000001,0.6222189138,0.9941120764,0.5286827348,0.6222189138,2.0,2.0,2.0,1.092215331,1.105215426,1.145166559,0.47762590299999996,0.7148332537,0.161093837,-22.8460726341939,0.31829,47125074294.55591,0.18742999999999999,27750330437.7411,48750432101.7434,48750432101.7434,7.433,1.0,0.3696,2.0,-1.0,22.4393914668958,20.8059826181988,20.0649050159112,19.7094107206631,19.390904497385602,22.376383143597103,20.3409732302544,18.9408287730108,18.695739677874602,21.1130868094189,19.008760619506102,-21.0750949840888,2.37448645098465,10.43,-6.05,-16.49,8.2,649.7004800693969,991.642453614642,1618.0201571098,602.811853874251,19.075671693794998,19.202441603915,19.3640576607073,21.174917513761198,1.11600788190269,49.4203992569,57.0123296152005,0.02697222745708471,0.009475845653732943,/Volumes/My Passport/TPAGB/outcome/plot/CN/20200410/CN_20200514_cosmos_24_11319_2D.pdf,3.5,10.03,8.76,30.4,6.44
38,11577.0,24.0,cosmos,2.720484269,0.3535932648,1.3755316690000001,0.6217461807,1.278104986,0.7087404317,4.134293959,1.184166462,4.774853457,0.6832031785,4.83934948,0.49804977619999996,3.562484417,1.053432154,0.3134966048,0.06075726459,1.637946583,0.6308209057,0.5650398477,0.18865579940000002,1.601136039,0.6009072761,0.5706931618,0.3330926759,4.767379861,1.510188666,4.433765368,1.007826731,11.77073884,0.5350985326,1.316290904,1.223427988,1.155659466,1.580600173,1.297970731,2.5176265559999997,1.155659466,1.223427988,2.0,3.0,0.0,1.101741247,1.113908385,1.278104986,0.6009072761,0.7087404317,0.3330926759,-22.422683337382196,0.36965,37056469951.6482,0.31651999999999997,31730322924.6468,31730322924.6468,31730322924.6468,11.819,1.0,0.2199,1.0,0.2199,21.4370655271484,19.8864676039713,19.1908335079962,18.859445623729698,18.5814811735418,21.3637529739194,19.4552575362068,18.184645549920603,17.9688881649836,20.1702345678156,18.2560570943178,-20.7791664920038,2.24623201915221,10.16,-0.74,-10.9,8.4,730.377893657045,1607.4092258092899,2518.9281932919102,1453.17687016859,18.1974782581159,18.259138520395698,18.400479235673497,19.7711711271505,1.12457070345539,70.0591704412136,93.44863328863208,0.020407226553397124,0.012658969218395752,/Volumes/My Passport/TPAGB/outcome/plot/CN/20200410/CN_20200514_cosmos_24_11577_2D.pdf,3.5,17.58,14.43,68.6,7.85
39,12923.0,24.0,cosmos,2.375901771,0.4291659073,0.9961993105,0.8197586125,2.299853798,0.4371450729,3.301493277,0.8712424755,2.839204541,0.3815192143,3.129732813,0.4533236878,2.862279056,1.12641353,0.4156230875,0.09230698267000001,0.7789731907,0.565114588,0.9587916416,0.5332629815,2.460504238,1.156428783,0.39016419,0.3398012847,3.311346952,1.17514087,2.8105265389999996,0.5076385097,3.220497667,0.4924749545,1.018882126,0.7167481728,0.8042995359,1.152581409,0.7658714308,0.8389017788,0.7167481728,0.7658714308,2.0,2.0,2.0,1.0544623290000001,1.068557119,0.9961993105,0.565114588,0.8197586125,0.5332629815,-22.516834009552397,0.41778999999999994,45676376548.1717,0.18742999999999999,20491450863.8881,35998385181.3011,35998385181.3011,6.163,1.0,0.3952,2.0,-1.0,23.0462093314576,21.4251269959468,20.6769604187506,20.3170008576807,19.9972782165371,22.975823002460498,20.964244277244198,19.5117317991895,19.2439507907723,21.7281995580851,19.5929246029476,-20.6130395812494,2.36924891270698,10.21,-2.28,-12.49,8.4,527.167738310756,646.255347690327,1002.50510215747,357.92168120101195,19.6732394789475,19.8050431233711,19.990845771521897,21.8594501953837,1.07839234937439,33.936464029968704,33.6633710047101,0.04616139491384172,0.02166340062236703,/Volumes/My Passport/TPAGB/outcome/plot/CN/20200410/CN_20200514_cosmos_24_12923_2D.pdf,3.5,9.69,4.82,58.6,8.15
40,19842.0,25.0,cosmos,2.44282562,0.3174163735,1.119786947,0.6481806199,1.208610517,0.5376744307,2.896334197,0.8307293058,2.720282702,0.2917819631,4.01644361,0.3436239032,2.930716986,1.03042355,0.3037989731,0.0496663631,1.142172039,0.48799745689999996,0.6426618964,0.1845084723,0.9559825695,0.5888830303,0.9712443993000001,0.41381111909999996,6.630405644,1.212656082,2.693890042,0.3083384062,5.899622585,0.5763058395,0.9226418699,0.654741874,0.9289049306999999,1.813327347,0.6567968094,1.395473585,0.654741874,0.6567968094,2.0,2.0,2.0,1.075668555,1.0864732320000001,1.119786947,0.48799745689999996,0.6481806199,0.1845084723,-21.9925609805437,0.31829,21470758468.2385,0.18742999999999999,12643388921.1158,22211291303.9951,22211291303.9951,8.808,1.0,0.2311,3.0,-1.0,21.912208295008696,20.348484280679102,19.6639674905241,19.3200360666112,19.03128962362,21.8373183494845,19.9179395593552,18.6334274493207,18.439116827727698,20.633182981449302,18.7356196393563,-20.416032509475897,2.24824080448454,9.96,-29.11,-39.07,7.2,836.366528885347,1432.76395475974,2117.05321867778,943.754581886763,18.6394211088533,18.7273867144068,18.854878823904,20.257111966978897,1.0931309579908801,88.15390786511641,79.4858204519546,0.023392770336021485,0.014844562102161049,/Volumes/My Passport/TPAGB/outcome/plot/CN/20200410/CN_20200514_cosmos_25_19842_2D.pdf,3.5,13.98,7.88,78.7,11.13
41,20236.0,25.0,cosmos,2.586774796,0.4521654462,1.24751645,0.7504905966,2.54999992,0.4112213232,2.4966551040000002,1.401411662,2.192079063,0.7449831901,3.180341543,0.8924245921,3.161545372,1.251893025,0.4209137927,0.1040816753,1.017581273,0.7307214048,0.8074651048,0.4895466996,2.4974794819999997,1.166863338,0.41573953659999996,0.24293197809999997,4.887495362,1.826074072,3.598504042,0.517133505,3.264534554,0.8916613188,1.09251145,0.7487093819,1.004543171,1.740907702,0.9229942886,1.020560334,0.7487093819,0.9229942886,2.0,2.0,2.0,1.059384841,1.074365448,1.24751645,0.7307214048,0.7504905966,0.4895466996,-21.9424966288283,0.36965,23811642965.3624,0.18742999999999999,12073627055.3169,21210361343.3552,21210361343.3552,12.59,1.0,0.2254,3.0,-1.0,22.0739496367715,20.5930392207893,19.8512618544214,19.4948218511035,19.1950154582622,22.004230345556504,20.1455582535555,18.7740361588775,18.5565520240665,20.8768965794414,18.8379939677717,-20.178738145578603,2.2226877823501,10.09,-0.63,-10.72,8.8,578.458128112787,855.052055415047,1267.4618064728102,624.6179437776,18.770280719896,18.869997697609104,18.9887320272253,20.5080016724115,1.07262042505745,64.0614275343542,69.32627715910711,0.023607137326778282,0.01203690243194932,/Volumes/My Passport/TPAGB/outcome/plot/CN/20200410/CN_20200514_cosmos_25_20236_2D.pdf,3.5,13.48,11.44,-12.1,7.95
42,12115.0,26.0,cosmos,1.581593439,0.5658303866,0.9859819818000001,0.9207907512000001,1.8000252190000001,0.6799543855,2.294422533,0.8445039239,0.9973777586,0.8104028469,1.37783571,0.7306845557,1.877141336,0.7439061125,0.5359658291,0.08693456166,0.812570864,0.569886128,1.043946703,0.5350950337,2.3982949469999997,0.7543999871,0.5118220147,0.2156173623,1.9856987519999998,1.032331266,1.103657734,0.9110260511,1.418141551,0.8072952383,0.8117392003,0.5450978682,0.5844032544,0.8332444143,0.6093701443,0.6254519568,0.5450978682,0.5844032544,3.0,2.0,0.0,1.093504394,1.113124679,0.9859819818000001,0.569886128,0.9207907512000001,0.5350950337,-22.495903516049598,0.41778999999999994,44804274273.9064,0.18742999999999999,20100206149.4011,35311065477.7913,35311065477.7913,9.087,1.0,0.3607,1.0,0.3607,22.9963758110922,21.444699582128,20.651983203182798,20.2636325070218,19.946871658230897,22.9190838342385,20.9659054119842,19.4499914346077,19.186308336460304,21.739845943525,19.5148872351504,-20.4380167968173,2.3443926079094504,10.2,-0.89,-11.09,8.6,377.21947880783097,511.89924619658996,791.632436186031,255.67876810752102,19.5838322060231,19.719421161486302,19.9065951334394,21.859296126991897,1.12474214116996,35.4583866062235,39.384181579354504,0.04289409149137504,0.022053697763083496,/Volumes/My Passport/TPAGB/outcome/plot/CN/20200410/CN_20200514_cosmos_26_12115_2D.pdf,3.5,12.86,7.33,33.5,6.18
43,16320.0,27.0,cosmos,2.547865034,0.39117108590000005,1.272277467,0.6880696396,1.6090194740000001,0.6327824968,2.689348523,1.275717997,2.324526749,0.7318650448,3.41238955,0.7719085725,3.206326533,1.129553095,0.3674942287,0.061942641970000004,1.519531717,0.5425043389,0.6332493434,0.1638164212,1.617548503,0.7361336525,0.6091737006,0.35496535479999997,5.389980745,1.671856246,2.327752941,1.1262000140000001,4.470042503999999,0.7504372258,1.075420421,0.7687386778,0.9973391026999999,1.771600912,0.9403690126,1.19339753,0.7687386778,0.9403690126,2.0,2.0,2.0,1.0939173359999999,1.107242652,1.272277467,0.5425043389,0.6880696396,0.1638164212,-22.1225058774508,0.36965,28105612971.7017,0.31651999999999997,24065977594.4895,34103031999.4802,34103031999.4802,9.799,1.0,0.2204,3.0,-1.0,21.7644739396452,20.1998900580472,19.482187016794697,19.147007419632896,18.8654623804547,21.693118677413,19.7643463931987,18.471568105455898,18.2596225258505,20.4876403245414,18.545563762149197,-20.4978129832053,2.28228692285046,10.15,-0.95,-11.09,8.6,944.923165782274,1848.3404626636802,2331.3134955259,1157.9339616495101,18.4680954408493,18.5663730541603,18.6751459823758,20.058786085140103,1.11682175927164,61.041408762779795,79.89812036186771,0.024469406867727493,0.016087351387594914,/Volumes/My Passport/TPAGB/outcome/plot/CN/20200410/CN_20200514_cosmos_27_16320_2D.pdf,3.5,13.8,8.39,-24.7,9.21
44,18177.0,27.0,cosmos,2.68191753,0.48426945619999995,1.107438712,0.8213420454,2.300005099,0.4497685078,3.522297668,2.940446976,2.935191694,1.515393518,3.2846962019999997,1.5448757069999999,3.361342846,1.367447883,0.44954992479999994,0.1796739253,0.8927440985,0.6281681518,0.9122776104000001,0.3910005313,2.085419085,1.081388981,0.5093977851,0.302600955,3.719981582,3.475534515,3.9497302660000004,1.2604723070000001,3.78020816,1.449818783,1.959070079,1.227092571,1.307742515,2.2294967359999998,1.313543426,1.3627368659999999,1.227092571,1.307742515,3.0,2.0,0.0,1.074091868,1.090240582,1.107438712,0.6281681518,0.8213420454,0.3910005313,-23.640155668141603,0.31829,97923124302.2251,0.18742999999999999,57663549555.3302,101300521939.712,101300521939.712,14.273,1.0,0.3482,1.0,0.3482,21.446093003622398,19.9765852541344,19.226504860231,18.8631088293068,18.5568709808905,21.3781260183896,19.52810051762,18.103859565492,17.864663200399,20.259361185503,18.191186377258397,-21.783495139769002,2.2195881433914,10.71,0.0,-10.72,8.8,753.285648829049,1163.82277968438,1831.55677689859,596.7174039068769,18.2161789332377,18.3366792153831,18.4884465410727,20.2651554270734,1.09953090155656,62.8128858566899,85.8872181481735,0.022004294004001917,0.014244127887560819,/Volumes/My Passport/TPAGB/outcome/plot/CN/20200410/CN_20200514_cosmos_27_18177_2D.pdf,3.5,16.51,14.3,-35.3,8.98
45,18192.0,27.0,cosmos,0.6467084515,0.35370268920000003,1.033817067,0.6921915886,1.356051671,0.7832565301,3.336000828,1.42041778,1.273872607,0.45899969420000003,1.825286859,0.7027971512,0.8657389062,0.2853218517,0.2990437143,0.09766991616000001,1.151593987,0.46715737560000004,0.6765654954,0.1779480943,1.234466215,0.7083597486,0.6813087022,0.4396586384,7.933095333,0.7708349186,1.181686855,0.551230789,7.566917762,0.8745387928,1.263733231,0.4463997387,0.6591935623,1.87468046,0.468495731,1.8485493430000002,0.4463997387,0.468495731,2.0,2.0,2.0,1.078416585,1.0903276579999999,1.033817067,0.46715737560000004,0.6921915886,0.1779480943,-21.4217430233527,0.41778999999999994,16659242501.0838,0.18742999999999999,7473711247.225,13129452765.3753,13129452765.3753,11.47,1.0,0.2135,2.0,-1.0,22.366045934985298,20.865326876783303,20.135667694853197,19.8165565554451,19.5383423884258,22.2937546537356,20.4247912107594,19.128566159622103,18.905587930666698,21.1531918796918,19.1804485652473,-19.774332305146803,2.23037824013206,9.84,-0.7,-10.54,8.6,475.85186916291906,643.060644198078,1028.81468980675,590.3084909244931,19.1166152048684,19.2095932669676,19.3387582398718,20.708718735288898,1.09990929224706,41.08902334091739,47.62825036784329,0.03326668991295903,0.011587051164677894,/Volumes/My Passport/TPAGB/outcome/plot/CN/20200410/CN_20200514_cosmos_27_18192_2D.pdf,3.5,12.18,10.62,-20.0,6.57
