ID,region,field,M05_age_opt,M05_AV_opt,M13_age_opt,M13_AV_opt,BC_age_opt,BC_AV_opt,x2_spectra_M05_opt,x2_photo_M05_opt,x2_spectra_M13_opt,x2_photo_M13_opt,x2_spectra_BC_opt,x2_photo_BC_opt,M05_age_MCMC50,M05_age_std,M05_AV_MCMC50,M05_AV_std,M13_age_MCMC50,M13_age_std,M13_AV_MCMC50,M13_AV_std,BC_age_MCMC50,BC_age_std,BC_AV_MCMC50,BC_AV_std,x2_spectra_M05_MCMC50,x2_photo_M05_MCMC50,x2_spectra_M13_MCMC50,x2_photo_M13_MCMC50,x2_spectra_BC_MCMC50,x2_photo_BC_MCMC50,x2_M05_opt,x2_M13_opt,x2_BC_opt,x2_M05_MCMC50,x2_M13_MCMC50,x2_BC_MCMC50,min_chi2,model,grism_index,grism_index_AV_corr,age_opt,age_opt_std,AV_opt,AV_opt_std
10494,24,cosmos,2.579077149,0.4765593408,1.290796183,0.7755801445,1.949990829,0.5388672845,4.100712165,0.6353073129,3.178799534,0.7999569045,3.12841249,0.8340197423,3.174284124,1.13388282,0.4476448962,0.05770563947,1.308355025,0.7759386227,0.7695186866,0.5812227827,2.126288184,1.04710223,0.4933382472,0.4163487193,6.142676513,0.9176355677,3.198771717,0.7953499254,4.018530201,0.7271924456,1.07175666,0.964145015,0.9691325185,1.590686619,0.9660252861,1.095645108,0.964145015,2,1.094251137,1.110627908,1.290796183,0.7759386227,0.7755801445,0.5812227827
11218,24,cosmos,2.450740316,0.1909701614,1.092457492,0.5464337251,1.949991747,0.2611429105,4.670153787,0.6426855356,3.286535437,0.502964418,3.06427372,0.5591623242,2.954668588,1.122669022,0.1636229826,0.06133560623,1.185176744,0.4981184622,0.5167695703,0.1954508461,2.128891625,0.7292173595,0.2193937662,0.1810120563,6.152517945,1.10423072,3.35452032,0.5134781028,3.73586304,0.4483592903,1.185527424,0.8562734168,0.8374860994,1.673514815,0.8740336385,0.9198419079,0.8374860994,3,1.121439385,1.128060847,1.949991747,0.7292173595,0.2611429105,0.1810120563
11319,24,cosmos,2.489659037,0.373233454,1.091400973,0.728905749,3.125001422,0.2996984024,2.169085558,0.4794747035,1.768500311,0.5203642375,13.83648427,0.6259051439,3.015551538,1.152148555,0.3466892445,0.06849945334,1.226652672,0.4873356077,0.6850866426,0.1908926729,3.425491767,1.478195248,0.1744344748,0.21070444,3.568697258,0.7980352221,2.004733698,0.4955294896,4.531855965,0.360761179,0.6291065114,0.5690547697,2.958120581,1.039019971,0.6041557084,1.036416602,0.5690547697,2,1.092215331,1.105041162,1.091400973,0.4873356077,0.728905749,0.1908926729
11577,24,cosmos,2.651430458,0.3490217851,1.309420036,0.632929013,1.20859815,0.5471362057,3.886811514,1.127061991,4.886428903,0.5740334872,4.317746007,0.3129371337,3.336475022,1.116690205,0.3183963951,0.05595350303,1.399027752,0.6585528983,0.6159027149,0.3221671357,1.562122351,0.5361132509,0.5810252018,0.314130861,5.713423271,1.449109618,4.679798695,0.7215798511,13.40287086,0.5535927885,1.24347263,1.19775154,0.9741028916,1.737810911,1.221612848,2.842565452,0.9741028916,3,1.101741247,1.113750225,1.20859815,0.5361132509,0.5471362057,0.314130861
11710,24,cosmos,2.589775564,0.1451342742,1.387658125,0.4316585175,1.356049283,0.6010358394,1.750171658,0.8104556925,1.778706982,0.9876511078,2.167858675,0.8847958873,2.959217168,1.141337039,0.1296809295,0.09715411188,1.63755504,0.6471724785,0.3444218482,0.2365038685,1.496738402,0.6607006648,0.3944309624,0.3884216728,1.624705852,0.9546368782,1.755455185,1.046266444,1.852666495,1.074038154,0.6912943574,0.7736762271,0.8046363581,0.72945643,0.7945799343,0.8254991562,0.6912943574,1,1.141658465,1.146829718,2.589775564,1.141337039,0.1451342742,0.09715411188
12923,24,cosmos,2.236409798,0.4245425619,0.9904786406,0.8206655892,2.350005562,0.4263733182,3.110420145,0.7908808191,2.619763449,0.3812767343,2.93542987,0.436306839,2.578007464,1.06592126,0.4131979084,0.08393895863,0.957704625,0.4857262998,0.8713131542,0.2882516459,2.567291401,1.119159428,0.3786380576,0.282741745,3.054356294,0.9660230343,3.428173451,0.456821209,3.036470316,0.4843410189,0.9469316071,0.6740331001,0.7591914299,1.01199608,0.8637658791,0.7996410205,0.6740331001,2,1.054462329,1.068404277,0.9904786406,0.4857262998,0.8206655892,0.2882516459
13044,24,cosmos,1.500000153,2.74E-15,1.194002345,0.0763931971,1.609253895,0.004293921069,3.140269513,1.455341599,1.180060522,0.2932555564,1.14590822,0.2123641574,,,,,1.318958845,0.485611431,0.1017506458,0.06633936023,1.728176766,0.5119404668,0.006168704155,0.003733303693,,,1.417245109,0.3104962724,1.74673043,0.3541473306,1.240871911,0.3563086316,0.3145984528,,0.409840351,0.4927474232,0.3145984528,3,1.233610735,1.233610735,1.609253895,0.5119404668,0.004293921069,0.003733303693
13524,24,cosmos,2.168959799,0.2933663684,1.356610945,0.6107430626,2.100010969,0.3540785747,2.239440508,0.5027104915,1.734691006,0.4247730461,2.636247013,0.4999646725,2.592318364,0.8919957694,0.2979043545,0.07164354134,1.588015846,0.6014027118,0.532476175,0.2504389839,2.338143806,0.9520066551,0.3286656743,0.2518953277,1.935758584,0.8446966575,1.702228143,0.5435371438,3.148471661,0.4118765082,0.6528438975,0.5210366075,0.7287029763,0.7421792943,0.5662353495,0.7899645221,0.5210366075,2,,,1.356610945,0.6014027118,0.6107430626,0.2504389839
17246,25,cosmos,1.357097612,0.4248530322,0.9571285136,0.8232372488,1.75000131,0.6389342909,3.882675748,0.2462490447,2.899002054,0.2859636946,2.637498847,0.424747703,1.650655613,0.7181531151,0.4331736332,0.2608365206,1.008212535,0.4344847363,0.8731541021,0.247240061,1.868467745,0.8929635481,0.5781803149,0.4329217553,3.856801392,0.5220243266,3.119748225,0.5074338921,2.640010817,0.437374821,0.8607038503,0.6869215609,0.6963281109,0.9752700252,0.8258257439,0.7022916387,0.6869215609,2,,,0.9571285136,0.4344847363,0.8232372488,0.247240061
17372,25,cosmos,1.499993192,3.92E-19,1.007441327,0.2846195026,0.8555092551,0.6427045122,1.79676385,0.326468608,1.388574139,0.3886110471,1.21732666,0.4672452321,,,,,1.136758089,0.4530079113,0.2766617746,0.2061996729,0.8882973479,0.4246051129,0.5810241142,0.3818079584,,,1.473029553,0.3912740587,0.9592345117,1.169169412,0.4904597352,0.4381477494,0.4389956319,,0.4557016774,0.6932710159,0.4381477494,2,1.087366177,1.087366177,1.007441327,0.4530079113,0.2846195026,0.2061996729
19842,25,cosmos,2.227574007,0.3048923585,1.052061661,0.6612775769,1.139101977,0.5804933226,2.522036832,0.7020241832,2.399259156,0.253551397,3.770226139,0.3199202356,2.543838389,1.028659401,0.3041165322,0.05238602783,1.082348247,0.454606991,0.6608208913,0.1719731796,0.9319815858,0.5582569108,1.03993268,0.4163125848,3.138920951,0.889867375,2.435788888,0.2670500168,15.58161583,0.7894416815,0.7941496206,0.5758284685,0.8708165858,0.9953913972,0.5887753149,3.367898918,0.5758284685,2,1.075668555,1.086044868,1.052061661,0.454606991,0.6612775769,0.1719731796
19926,25,cosmos,1.418951863,0,1.019544672,0.3500493565,1.356052079,0.4111758606,1.601665476,0.1885248992,1.353963026,0.3054872957,1.349241921,0.4061834207,,,,,1.186894683,0.4807864086,0.3232880934,0.2101613777,1.274365982,0.5767603342,0.3147644338,0.3449804567,,,1.322714946,0.3755619395,1.880452048,0.3745901416,0.392757081,0.3953804185,0.4381307089,,0.4197007934,0.5275778385,0.392757081,1,1.063497997,1.063497997,1.418951863,,0,
20236,25,cosmos,2.30917521,0.4349288584,1.160445096,0.7664163626,2.549996814,0.4114974823,2.280601877,1.175160786,2.165348437,0.6353249854,3.068497085,0.8926010494,2.701582339,1.124539555,0.4267587809,0.06002046022,1.353884136,0.5098116074,0.7311450035,0.1611830103,2.456179915,1.214350462,0.4223094086,0.267154223,3.288570395,1.49505027,1.88081423,0.9130380175,3.079087825,0.8916863389,0.9524453704,0.6959655412,0.9829023216,1.286887918,0.7611468104,0.9845621105,0.6959655412,2,1.059384841,1.073790507,1.160445096,0.5098116074,0.7664163626,0.1611830103
20476,25,cosmos,2.999998218,0,0.9038188949,0.03767914848,1.278106391,0.004226176895,12.42122233,5.291690565,2.537524595,0.6628806911,2.02522979,0.9542377713,,,,,1.033997126,0.3443687306,0.0522211765,0.03235905487,1.325536756,0.2612040465,0.006535977944,0.003524509195,,,3.446748351,0.6718422688,1.72339069,1.19412554,4.706636559,0.7801823252,0.8070549952,,0.9606168274,0.8524731146,0.7801823252,2,1.107811937,1.107811937,0.9038188949,0.3443687306,0.03767914848,0.03235905487
20651,25,cosmos,2.177478785,5.29E-17,0.998592401,0.2530271681,1.356064488,0.3008533266,2.01557371,1.589161905,1.288108709,0.7604721856,1.329530908,0.8672642915,,,,,1.043943794,0.4473634878,0.2853012904,0.1948410938,1.195441755,0.5551553873,0.2948503123,0.2702498049,,,1.458520683,0.7805820258,2.695045882,1.252851169,1.080515733,0.5798979815,0.6342516673,,0.6217083445,1.066610473,0.5798979815,2,1.076368848,1.076368848,0.998592401,0.4473634878,0.2530271681,0.1948410938
20686,25,cosmos,1.399192703,0,0.9885319151,0.3532955654,2.15000959,0.03763291365,1.320249391,0.2719192543,1.21209668,0.3822064203,1.248352631,0.5100682866,,,,,1.097304924,0.4592797154,0.3641728643,0.2228518332,2.189490972,0.6432359456,0.0519225987,0.03255155128,,,1.234126622,0.4561364578,1.257250225,0.556304587,0.3742772552,0.4011029065,0.4635903674,,0.4374404254,0.4853684892,0.3742772552,1,1.056629669,1.056629669,1.399192703,,0,
10880,26,cosmos,1.500000921,1.33E-16,1.214158983,0.101052307,1.356050416,0.2317463082,5.101416165,1.756037668,1.856234773,0.8399380162,2.20539924,0.6605859018,,,,,1.257458925,0.3997453959,0.1167465623,0.0856050263,1.13746976,0.4006676831,0.2183175648,0.2093529544,,,1.989994341,0.8293113493,2.445685196,0.7362583351,1.752074341,0.7246741863,0.7146968265,,0.7460386496,0.7941697461,0.7146968265,3,1.062414455,1.062414455,1.356050416,0.4006676831,0.2317463082,0.2093529544
11580,26,cosmos,2.621636966,0.2479494926,1.280562657,0.570792466,1.356047055,0.6770082841,3.239640941,0.7115588627,2.231302486,0.7442449051,2.591794905,0.9547580652,3.255797396,1.146771631,0.1976179339,0.09336020775,1.465841754,0.5770091884,0.4910745229,0.2568245205,1.740590151,0.649926516,0.4113763721,0.3568720626,3.193006156,1.140573808,2.31204595,0.8348177175,3.213110768,0.903777608,0.9376249508,0.7560054222,0.9172932651,1.114612561,0.8109607867,1.015829378,0.7560054222,2,,,1.280562657,0.5770091884,0.570792466,0.2568245205
12115,26,cosmos,1.317585814,0.527479553,0.973286042,0.9212408763,1.800043622,0.6805100423,1.634348576,0.5799632181,1.095401627,0.8094820225,1.242176549,0.7295165268,1.625668744,0.5918858473,0.5354905079,0.08106006012,1.14499506,0.4273031411,0.875891966,0.1841163617,2.087494552,0.8933978395,0.5839373637,0.3862067214,1.717458207,0.9182022304,1.083983691,0.900859689,1.269064044,0.7767870446,0.5688510673,0.5637323122,0.5575551524,0.7316666621,0.6011412853,0.5832749488,0.5575551524,3,1.093504394,1.111783765,1.800043622,0.8933978395,0.6805100423,0.3862067214
12743,26,cosmos,1.288613075,0,0.9942578414,0.3835334874,1.356060085,0.4339091238,2.047648552,0.5444377854,1.966308496,0.7100946539,1.747544886,0.9569002528,,,,,1.087823386,0.4702509058,0.401843252,0.2290686122,1.41355586,0.6461919289,0.3343267331,0.3565085955,,,1.638339677,1.029285839,3.061575447,0.7709050376,0.6336978381,0.6897409762,0.7542901851,,0.7644753969,0.9287846752,0.6336978381,1,1.114710918,1.114710918,1.288613075,,0,
16320,27,cosmos,2.391674428,0.3816691292,1.207674072,0.6994673851,1.278100878,0.7576464733,2.587673244,1.155310505,2.481940396,0.6499037096,2.864138227,0.7436152688,2.770664258,1.179931313,0.3709203686,0.05684360328,1.35125304,0.6075492447,0.6695816569,0.3053569028,1.406171094,0.622010013,0.6619837985,0.3879764971,4.716892933,1.417254991,2.325847507,0.8425933082,24.34651967,1.002502551,1.003462778,0.7637617912,0.878613106,1.530496072,0.817012596,5.162216126,0.7637617912,2,1.093917336,1.106917051,1.207674072,0.6075492447,0.6994673851,0.3053569028
17320,27,cosmos,0.6000002191,3.04E-16,0.9909622571,0.219079482,1.521500764,0.1982543498,1.279695588,0.8739551451,1.09665156,0.3919717105,1.239510554,0.5949399303,,,,,1.052265857,0.443374966,0.2668989968,0.1763701172,1.410662397,0.5331531353,0.2128259144,0.1647675188,,,1.166254265,0.5061808712,1.216764267,0.5562736002,0.6274764038,0.3829211097,0.4986781615,,0.4459631541,0.4774937008,0.3829211097,2,1.054486356,1.054486356,0.9909622571,0.443374966,0.219079482,0.1763701172
18177,27,cosmos,1.158003686,0.408071358,0.9758677023,0.8473126363,2.100002503,0.4881447402,3.476527306,0.5577830146,1.94439189,1.364553055,2.089754015,1.472091552,1.182757834,0.654795461,0.4875059927,0.2844266384,1.0829206,0.4294967331,0.8263809578,0.1696044279,2.097456136,0.986348727,0.5084727471,0.3439394942,12.83411548,0.7550012467,1.814640112,1.476058481,2.52552756,1.451144806,0.9169371999,0.96929209,1.044151959,2.819468564,0.992452048,1.119684597,0.9169371999,1,1.074091868,1.087683631,1.158003686,0.654795461,0.408071358,0.2844266384
18192,27,cosmos,1.500000173,0.5859402553,0.9944590776,0.6983296338,1.750001725,0.6471439926,36.71646593,2.772443961,1.442106696,0.4404439045,5.756717547,0.9667564714,1.391443253,0.8933675344,0.3611497896,0.449910433,1.113096734,0.5010321599,0.6857981345,0.2794892525,1.828116801,0.8408678782,0.5034568605,0.3730696842,2.640765486,0.3798411414,1.43992339,0.5154420774,2.605601604,0.7842070774,8.331684911,0.4710198089,1.537044476,0.6774886188,0.5031189245,0.8460145124,0.4710198089,2,1.078416585,1.098219974,0.9944590776,0.5010321599,0.6983296338,0.2794892525
18990,27,cosmos,1.244463297,0.2388703121,0.9967036857,0.6538902054,1.609001594,0.5050215197,2.793825609,0.3775656346,1.266686698,0.7346505487,2.006470437,0.9257323102,1.410355824,0.5674840438,0.2613973145,0.07069937391,0.9069684228,0.5376639367,0.7134812673,0.3885800902,1.642693193,0.7863962987,0.4830035496,0.3953154075,3.139637277,0.6312245551,1.282524679,0.6593802605,2.36206568,0.9309772292,0.7062222545,0.5645407801,0.7910509708,0.8833696831,0.5349750547,0.8623730571,0.5349750547,2,1.099241937,1.107384671,0.9069684228,0.5376639367,0.7134812673,0.3885800902
23071,28,cosmos,1.375868688,0.07585925335,1.045530315,0.4443276917,2.499974783,0.07894333217,1.813268281,0.2283446903,1.678689312,0.2742473646,1.802904027,0.3848538459,1.743519764,0.6257824098,0.1142609226,0.06324319843,1.125275554,0.5050083079,0.4746561419,0.2579560441,2.673658511,0.9829812807,0.1013644102,0.06702141744,1.619862188,0.4683490271,1.399508908,0.5483634768,1.457818885,0.9805570938,0.4511129103,0.4448868281,0.5169708395,0.5176365325,0.5095478614,0.7082915301,0.4448868281,2,1.066684754,1.069199939,1.045530315,0.5050083079,0.4443276917,0.2579560441
23951,28,cosmos,1.500000437,8.99E-15,1.058745526,0.1272012509,1.278106492,0.1681516295,1.394270526,2.124282118,1.505830134,0.3092770961,1.41657434,0.3423199553,,,,,1.183345591,0.4349005295,0.1695873091,0.1059312429,1.343282736,0.4369028863,0.1772730641,0.1409769251,,,1.278623565,0.629402204,1.618170004,0.3067858434,1.191929937,0.4265126294,0.4235104875,,0.5212175323,0.4472458612,0.4235104875,3,1.155911724,1.155911724,1.278106492,0.4369028863,0.1681516295,0.1409769251
17347,13,goodsn,1.318057172,0.4754845665,0.789105955,1.050491569,1.015202167,0.8608438897,5.049077968,0.6695444769,3.624212327,0.545567151,3.652920413,1.667276648,1.63224441,0.4768810613,0.4739995492,0.0533550795,1.039019764,0.2906446775,0.8827263491,0.1556010956,1.192425308,0.4759925437,0.8708854123,0.3645845294,5.73373077,1.889834985,3.254619157,1.126548974,21.74322934,1.180062403,1.270752351,0.9403164774,1.432321694,1.932875262,1.120494362,4.733721927,0.9403164774,2,,,0.789105955,0.2906446775,1.050491569,0.1556010956
20538,13,goodsn,1.768373806,0.3346561869,1.458075236,0.5967535366,1.356049049,0.7752215946,5.569972193,0.594955782,4.737066676,0.9743257756,7.734842518,0.6900175911,2.296245007,0.597676179,0.3339571589,0.03661529457,1.690419368,0.4556508008,0.5241913747,0.1293026149,1.312733217,0.4970649448,0.7199771444,0.2856943833,4.123780724,2.026789666,4.582389331,1.43015194,8.431983177,0.6658308521,1.339551373,1.342336455,1.801138225,1.679654184,1.509971648,1.926016731,1.339551373,1,,,1.768373806,0.597676179,0.3346561869,0.03661529457
20567,13,goodsn,1.286327207,0.4612322357,0.7658642865,1.066022759,1.167476643,0.7483895569,4.486704435,0.6571447871,4.916932278,0.769073611,5.69171888,1.10347662,1.510748908,0.466896729,0.4516275759,0.06794854136,0.9504470909,0.2894295828,0.9272329359,0.185571182,1.353588469,0.5534667969,0.7914196879,0.3920402952,4.793026657,1.816144011,5.094845083,2.031025945,7.069714177,2.673365132,1.156176465,1.288253937,1.583712252,1.71825808,1.870047439,2.532068417,1.156176465,1,,,1.286327207,0.466896729,0.4612322357,0.06794854136
20173,14,goodsn,1.558644942,0.4842188931,1.081037185,0.847293225,1.608996486,0.7470981926,3.405128738,0.9919084247,2.121554412,0.8948495265,2.366606679,1.052903048,1.971243808,0.5418211064,0.4553278735,0.06527215195,1.23751027,0.5057471742,0.7854624837,0.3481601029,1.767673848,0.7685846265,0.6404282002,0.3843410066,3.353107198,1.715268107,1.950872826,1.121075899,2.517156392,1.42465965,1.091332468,0.8000050131,0.9161280997,1.394917097,0.8649663282,1.106573804,0.8000050131,2,,,1.081037185,0.5057471742,0.847293225,0.3481601029
20538,14,goodsn,1.745010575,0.3232411042,1.354098682,0.6209731368,1.356047447,0.7672506592,3.018097973,0.5899181289,2.131329745,0.7394172015,3.016213952,0.6832605475,2.197002843,0.603818349,0.3166023568,0.0578271833,1.630043956,0.5005840349,0.5296783033,0.1634910183,1.644704224,0.5389047869,0.5523099092,0.2549282157,2.609367923,1.626767829,1.865031083,1.265019935,3.66013194,1.022821247,0.841857231,0.7344996994,0.881969467,1.212123439,0.9107195532,1.15425304,0.7344996994,2,,,1.354098682,0.5005840349,0.6209731368,0.1634910183
22184,14,goodsn,1.371911085,0.2507506678,0.9996890113,0.6592494411,3.3750055,0.014217449,2.579200683,3.775035621,2.205034512,3.914058884,3.543902218,7.806704986,1.630069682,0.4685019199,0.2309930837,0.07430670453,1.173759675,0.3878023883,0.5950981263,0.2018287186,4.434518281,1.05129697,0.02036055888,0.01292434191,2.893438979,4.488366804,1.912606051,4.223875038,3.099565321,9.449977263,2.137864939,2.125498938,4.073524465,2.50821911,2.203068904,4.699852688,2.125498938,2,,,0.9996890113,0.3878023883,0.6592494411,0.2018287186
25855,14,goodsn,1.19711334,0.2997666015,0.9895136024,0.7061692179,1.386748333,0.6980789604,2.13195869,1.421742212,1.682361349,2.766268735,1.383998546,3.403151047,1.392060257,0.4553561787,0.295433317,0.1190018632,1.075198217,0.4383840024,0.6885337183,0.2729447365,1.316244905,0.6844955468,0.6278088382,0.4499590774,1.673151509,2.307762968,1.582569673,3.018202575,2.000738962,3.841279341,1.030512983,1.526268263,1.744518608,1.325648302,1.616142686,2.054268953,1.030512983,1,,,1.19711334,0.4553561787,0.2997666015,0.1190018632
25855,15,goodsn,1.158398551,0.360924108,0.6137382847,1.093160597,1.65551701,0.6377631061,4.089979475,1.257185328,4.763989451,1.447882034,3.712356894,3.875464531,1.28570722,0.4429659341,0.3844256807,0.0948489132,0.7277714286,0.2711187347,0.9974535372,0.2962088186,1.433528945,0.773063142,0.6900849483,0.4589392863,3.562093383,1.795028117,4.496391821,1.840801977,6.046559644,3.438909547,1.339350879,1.552922486,2.401446402,1.470084974,1.671352043,2.665376999,1.339350879,1,,,1.158398551,0.4429659341,0.360924108,0.0948489132
31269,16,goodsn,1.058807096,0.3807217168,0.5147468212,1.19442648,1.644446323,0.6689796825,4.465838806,2.230775835,3.871550587,2.579985769,2.399439842,7.092882216,1.151545837,0.3906021024,0.424516538,0.08454730148,0.5486960283,0.244321989,1.16614254,0.3424931329,1.450263279,0.7474007824,0.7081699591,0.4302255101,4.346795607,2.664333365,3.706722032,2.708088427,2.238875425,7.22573543,1.834532106,1.870571693,3.541748557,1.999429728,1.894118038,3.568182975,1.834532106,1,,,1.058807096,0.3906021024,0.3807217168,0.08454730148
36303,17,goodsn,1.411973821,0.1149071282,1.110081369,0.4815519167,1.521499981,0.4145227316,5.10136912,0.7452097843,4.250849892,1.198866978,4.435794257,1.367950172,1.737095617,0.4517059333,0.0988639351,0.04670231369,1.305941031,0.4051841257,0.4128632163,0.1662476758,1.461496918,0.5496729981,0.3860883771,0.2960534272,4.757600496,2.048959306,3.234290111,2.04500123,4.744048087,1.755834695,1.313718335,1.345298023,1.454532704,1.812339879,1.51483503,1.682594462,1.313718335,1,,,1.411973821,0.4517059333,0.1149071282,0.04670231369
36303,18,goodsn,1.423785784,0.1017384753,1.136823094,0.4571714763,1.521500386,0.4024438236,5.185185145,0.7236566939,4.639185066,1.165517112,5.140689632,1.258723517,1.761513269,0.4577844288,0.07902527092,0.04405676902,1.334061327,0.4127813232,0.3854590847,0.1702111823,1.382281778,0.5395248292,0.3933034059,0.306771334,4.838288982,1.948463632,3.662658722,1.999416641,13.43343134,0.9714160947,1.320646765,1.406240696,1.544039307,1.784427462,1.578245583,3.029689165,1.320646765,1,,,1.423785784,0.4577844288,0.1017384753,0.04405676902
12893,22,goodsn,1.218384356,0.3252806601,0.8383217883,0.8519683304,3.62501112,0.178832335,4.925759182,0.5026649163,1.795266091,1.712413932,3.761478834,3.324777779,1.534550813,0.5482377754,0.3697469114,0.06008912601,0.7820994687,0.4327927641,0.8804261141,0.3991467284,3.195243771,1.485597447,0.1871901388,0.1447759428,5.967837434,1.899802727,2.090624832,1.616736197,3.652132257,3.264435031,1.17443941,1.091185961,2.172178593,1.982655392,1.107046395,2.124778534,1.091185961,2,1.080803618,1.092078561,0.8383217883,0.4327927641,0.8519683304,0.3991467284
13813,23,goodsn,1.250806765,0.4058590082,0.6862658873,1.060961085,1.278101885,0.8527916298,2.067341411,0.9446247148,2.094902002,0.740208075,2.182460629,2.87791083,1.409710671,0.4823672512,0.4016026886,0.1115047132,0.8671415982,0.2750507699,0.9169097143,0.2056024055,1.470892157,0.6142878472,0.7077991572,0.3872751684,2.1101334,1.466627436,1.972747433,1.180997823,1.860128318,2.701395956,0.8110632942,0.7277693147,1.671788663,1.0457396,0.8951990475,1.532653953,0.7277693147,2,,,0.6862658873,0.2750507699,1.060961085,0.2056024055
13978,23,goodsn,0.9936477296,0.4129640592,0.9945752518,0.8513924897,1.690000915,0.6905188447,3.300888166,1.343803974,2.490788938,3.883708546,2.135806307,4.667132003,1.190986515,0.3854749358,0.4550074516,0.1264016792,0.754351585,0.5054995641,1.019587706,0.417413369,1.259275941,0.8706649724,0.7728936864,0.5288117433,2.806779272,1.774138104,2.711848921,2.680271982,2.550507378,3.406166607,1.223691558,2.167823769,2.438627738,1.314363058,1.688876154,1.972332879,1.223691558,1,,,0.9936477296,0.3854749358,0.4129640592,0.1264016792
14746,23,goodsn,1.40149233,0.3945647317,0.8654871642,0.8922021885,1.434004616,0.6568908576,2.377265619,0.6791453913,1.557683172,0.4259960518,1.424655998,1.043762455,1.805689768,0.5070654751,0.378949729,0.07545782318,1.038164489,0.3344618419,0.7879797701,0.1794880782,1.573110206,0.6842439497,0.631194395,0.3942127455,2.376911815,1.43468202,1.519992692,0.5927919433,2.186483822,1.11091562,0.7561172865,0.4871965123,0.7292612246,1.083688061,0.5522092352,0.9063100174,0.4871965123,2,,,0.8654871642,0.3344618419,0.8922021885,0.1794880782
15204,23,goodsn,1.104152179,0.5362255876,0.5559463622,1.312453258,1.015201024,0.9795040374,4.727381672,2.495395573,4.949780486,3.060308521,3.387210318,7.680439246,1.178388083,0.3982047772,0.5792753617,0.07698224618,0.6730497819,0.2349396518,1.220011226,0.2354812083,1.14868536,0.5064212054,0.9855887322,0.398779495,4.46809766,3.010001445,4.668212477,3.548239024,9.207205588,7.000760186,2.000069834,2.288229329,3.988343545,2.172882952,2.445147647,4.823695976,2.000069834,1,,,1.104152179,0.3982047772,0.5362255876,0.07698224618
15178,24,goodsn,1.085785946,0.4821461217,0.987920716,0.9414452841,1.20859974,0.7813691447,8.784462672,2.597883809,6.473986005,7.048391784,7.786920221,4.959503023,1.153166476,0.4315499306,0.5417372344,0.07675427078,0.8484889239,0.4882130952,1.06388112,0.360012596,1.375880464,0.5620314103,0.8318724463,0.3857581653,9.430650354,3.44972597,6.541292671,6.148715926,20.84030972,7.080124295,2.832296713,4.313629234,3.662718497,3.327172548,3.936552844,7.116967499,2.832296713,1,,,1.085785946,0.4315499306,0.4821461217,0.07675427078
18132,24,goodsn,1.234818952,0.3297929073,0.7039407895,0.9790968203,3.249998887,0.1839328345,3.97741772,1.049106041,4.014471561,1.468421789,4.001792556,7.822756895,1.39314407,0.4337365606,0.3315815956,0.07024449549,0.8837206463,0.2689145342,0.8456535882,0.177779157,2.410243072,1.196470939,0.325395692,0.1567949568,3.934813101,1.800085146,3.666616529,2.159653652,3.651705641,4.729084023,1.227260366,1.416292124,4.169396142,1.544650722,1.648501084,2.7598427,1.227260366,1,,,1.234818952,0.4337365606,0.3297929073,0.07024449549
19651,24,goodsn,1.371756952,0.5370367893,0.9989041111,0.892023939,1.356050302,0.9331917045,1.730498958,1.020470679,1.760215828,0.7002951435,1.743101466,0.895451138,1.697768064,0.5507023217,0.533669894,0.1261668331,0.9969191279,0.4629011506,0.9280522524,0.3312367169,1.557197075,0.6660833831,0.7897732716,0.3884573476,1.933303679,1.419305543,1.457235161,0.9822643116,2.098636055,0.9524403969,0.7785476969,0.6454734115,0.7267798939,0.9908825292,0.7089185229,0.820529205,0.6454734115,2,1.05885172,1.069972742,0.9989041111,0.4629011506,0.892023939,0.3312367169
21047,24,goodsn,1.313528888,0.2457524221,0.9923473483,0.6533462701,1.577639903,0.5317682249,3.240139842,0.9448269306,3.619694551,1.50029199,3.07060778,2.040136747,1.558572751,0.4629155802,0.2485987582,0.0717587584,1.10955985,0.4102099507,0.6334067353,0.2051534907,1.579189246,0.7157213631,0.48855281,0.3809295577,3.428696478,1.928537353,3.128613652,1.955130773,4.486413299,1.803672253,1.038878836,1.353456949,1.480942563,1.502079122,1.455342885,1.653313111,1.038878836,1,,,1.313528888,0.4629155802,0.2457524221,0.0717587584
21582,25,goodsn,1.257487977,8.68E-17,0.9772875298,0.2427750528,1.644495785,0.09854486317,3.122618688,2.531816585,1.0487074,3.177880374,1.038053885,3.192332959,,,,,0.8951128976,0.4125262431,0.3111614818,0.1975910695,1.502614098,0.3901166162,0.1225815396,0.08030353286,,,1.057902,2.944117053,1.146727326,3.248727597,1.704259392,1.581724601,1.58592334,,1.482138182,1.63148059,1.482138182,2,1.21156566,1.224210681,0.8951128976,0.4125262431,0.3111614818,0.1975910695
28082,26,goodsn,0.9091499938,0.4888187018,0.3187399746,1.600314254,1.609000159,0.7837372163,7.54013293,4.085426009,6.800977632,4.28282829,7.047676183,10.4839273,0.8162902082,0.3550474397,0.6184752566,0.1766066199,0.3387047561,0.1521425798,1.561369841,0.3618123691,1.136734235,0.8199097703,1.010981296,0.531591016,6.695211435,4.982179548,6.499723047,4.484799788,3.972340819,13.79559991,3.235753962,3.177832426,5.914849981,3.460569914,3.206921602,6.753808762,3.177832426,2,1.048347271,1.058891591,0.3187399746,0.1521425798,1.600314254,0.3618123691
